team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
vs Gimnasia–LP,34.0,51.0,11.0,121.0,990.0,13.0,9.0,1.0,2.0,19.0,1.0,1.18,0.82,2.0,1.09,1.91,13.1,11.6,1.19,1.05,11.0,11.0,990.0,13.0,1.18,48.0,36.0,75.0,5.0,2.0,4.0,3.0,27.3,1.0,1.0,0.0,0.0,11.0,1.0,1.0,1.0,9.5,0.18,-2.5,-0.23,44.0,143.0,30.8,266.0,58.0,35.0,32.9,111.0,45.0,40.5,211.0,8.0,3.8,8.0,0.73,12.3,43.0,7.0,30.3,3.91,0.08,0.28,0.08,-0.1,0.4,3422.0,4767.0,71.8,64769.0,28957.0,1345.0,1644.0,81.8,1535.0,1915.0,80.2,444.0,900.0,49.3,105.0,307.0,84.0,32.0,415.0,4152.0,601.0,155.0,13.0,19.0,222.0,54.0,14.0,27.0,0.0,257.0,14.0,132.0,245.0,22.27,180.0,23.0,8.0,15.0,22.0,2.0,17.0,1.0,1.0,1.0,0.0,202.0,123.0,118.0,78.0,6.0,112.0,22.0,90.0,100.0,299.0,3.0,6166.0,725.0,2224.0,2745.0,1275.0,218.0,6164.0,3028.0,151.0,115.0,46.0,3391.0,234.0,124.0,0.0,110.0,138.0,14.0,1.0,1.0,1.0,603.0,197.0,196.0,50.1
vs Godoy Cruz,31.0,51.3,10.0,110.0,900.0,9.0,6.0,0.0,0.0,23.0,1.0,0.9,0.6,1.5,0.9,1.5,10.0,10.0,1.0,1.0,10.0,10.0,900.0,11.0,1.1,30.0,19.0,70.0,3.0,3.0,4.0,4.0,40.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,10.1,0.28,-0.9,-0.09,34.0,93.0,36.6,201.0,34.0,33.3,34.1,86.0,30.2,32.1,159.0,6.0,3.8,13.0,1.3,17.2,36.0,8.0,35.3,3.6,0.09,0.25,0.1,-1.0,-1.0,3196.0,4367.0,73.2,59001.0,24167.0,1353.0,1626.0,83.2,1384.0,1700.0,81.4,376.0,756.0,49.7,74.0,300.0,73.0,21.0,377.0,3807.0,529.0,130.0,14.0,30.0,201.0,51.0,19.0,27.0,0.0,241.0,31.0,107.0,179.0,17.9,122.0,20.0,10.0,12.0,15.0,1.5,11.0,1.0,1.0,0.0,1.0,171.0,125.0,69.0,82.0,20.0,122.0,34.0,88.0,94.0,236.0,2.0,5504.0,540.0,1643.0,2670.0,1243.0,173.0,5504.0,2796.0,128.0,101.0,28.0,3148.0,171.0,90.0,1.0,104.0,118.0,31.0,0.0,2.0,0.0,446.0,160.0,152.0,51.3
vs Huracán,27.0,52.5,11.0,121.0,990.0,4.0,2.0,0.0,0.0,36.0,4.0,0.36,0.18,0.55,0.36,0.55,9.0,9.0,0.82,0.82,11.0,11.0,990.0,12.0,1.09,34.0,22.0,70.6,0.0,5.0,6.0,2.0,18.2,2.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,13.4,0.34,1.4,0.13,38.0,116.0,32.8,250.0,52.0,30.4,32.0,96.0,41.7,36.9,162.0,13.0,8.0,9.0,0.82,12.5,32.0,10.0,23.4,2.91,0.03,0.13,0.07,-5.0,-5.0,3965.0,5209.0,76.1,71572.0,27566.0,1679.0,1971.0,85.2,1815.0,2177.0,83.4,377.0,769.0,49.0,98.0,322.0,76.0,38.0,437.0,4631.0,564.0,141.0,3.0,30.0,237.0,50.0,12.0,33.0,0.0,254.0,14.0,132.0,242.0,22.0,166.0,26.0,10.0,19.0,7.0,0.64,5.0,0.0,1.0,0.0,0.0,199.0,133.0,82.0,81.0,36.0,118.0,25.0,93.0,83.0,224.0,2.0,6433.0,614.0,1936.0,3225.0,1341.0,195.0,6433.0,3431.0,160.0,133.0,27.0,3927.0,196.0,124.0,2.0,149.0,123.0,14.0,0.0,2.0,0.0,531.0,199.0,179.0,52.6
vs Independiente,30.0,50.3,11.0,121.0,990.0,9.0,5.0,1.0,2.0,35.0,2.0,0.82,0.45,1.27,0.73,1.18,10.1,8.6,0.92,0.78,11.0,11.0,990.0,8.0,0.73,45.0,38.0,84.4,3.0,5.0,3.0,5.0,45.5,1.0,1.0,0.0,0.0,11.0,0.0,2.0,1.0,8.3,0.16,1.3,0.12,36.0,108.0,33.3,197.0,41.0,40.1,34.5,80.0,36.3,34.1,138.0,12.0,8.7,4.0,0.36,11.1,31.0,4.0,28.7,2.82,0.07,0.26,0.08,-1.1,-0.6,3054.0,4307.0,70.9,56608.0,23168.0,1299.0,1609.0,80.7,1303.0,1656.0,78.7,368.0,765.0,48.1,75.0,286.0,54.0,28.0,341.0,3733.0,556.0,161.0,9.0,35.0,216.0,47.0,14.0,27.0,1.0,249.0,18.0,112.0,187.0,17.0,127.0,25.0,10.0,12.0,16.0,1.45,10.0,1.0,2.0,2.0,0.0,230.0,141.0,118.0,92.0,20.0,143.0,29.0,114.0,108.0,255.0,0.0,5653.0,542.0,1711.0,2720.0,1278.0,146.0,5651.0,2770.0,157.0,126.0,22.0,3022.0,189.0,90.0,1.0,166.0,139.0,18.0,1.0,1.0,1.0,467.0,204.0,204.0,50.0
vs Independiente Rivadavia,35.0,56.3,12.0,132.0,1080.0,9.0,8.0,1.0,1.0,33.0,6.0,0.75,0.67,1.42,0.67,1.33,10.0,9.2,0.83,0.77,12.0,12.0,1080.0,8.0,0.67,30.0,21.0,73.3,5.0,3.0,4.0,5.0,41.7,1.0,0.0,1.0,0.0,12.0,0.0,3.0,0.0,9.4,0.29,1.4,0.11,48.0,151.0,31.8,245.0,44.0,40.4,36.9,95.0,54.7,44.6,160.0,14.0,8.8,5.0,0.42,12.6,34.0,5.0,25.2,2.83,0.06,0.24,0.07,-1.0,-1.2,4021.0,5380.0,74.7,77719.0,30452.0,1569.0,1897.0,82.7,1802.0,2178.0,82.7,562.0,1006.0,55.9,106.0,332.0,82.0,38.0,458.0,4737.0,620.0,138.0,6.0,54.0,260.0,54.0,23.0,25.0,0.0,313.0,23.0,135.0,242.0,20.17,181.0,25.0,10.0,15.0,18.0,1.5,12.0,3.0,1.0,2.0,0.0,216.0,140.0,100.0,89.0,27.0,154.0,34.0,120.0,99.0,240.0,6.0,6759.0,549.0,2014.0,3260.0,1559.0,214.0,6758.0,3632.0,145.0,161.0,18.0,3988.0,232.0,114.0,2.0,157.0,120.0,23.0,1.0,1.0,0.0,518.0,236.0,209.0,53.0
vs Instituto,22.0,54.5,11.0,121.0,990.0,7.0,3.0,2.0,2.0,29.0,3.0,0.64,0.27,0.91,0.45,0.73,9.6,8.1,0.87,0.74,11.0,11.0,990.0,13.0,1.18,34.0,20.0,61.8,3.0,3.0,5.0,4.0,36.4,1.0,0.0,1.0,0.0,11.0,0.0,4.0,0.0,9.7,0.26,-3.3,-0.3,55.0,141.0,39.0,248.0,40.0,36.7,33.6,112.0,44.6,39.9,179.0,10.0,5.6,8.0,0.73,14.0,28.0,5.0,22.0,2.55,0.04,0.18,0.07,-2.6,-3.1,3499.0,4854.0,72.1,68980.0,27697.0,1308.0,1593.0,82.1,1590.0,1967.0,80.8,524.0,998.0,52.5,96.0,294.0,67.0,23.0,392.0,4228.0,609.0,128.0,6.0,50.0,234.0,65.0,20.0,36.0,0.0,280.0,17.0,130.0,218.0,19.82,146.0,29.0,16.0,12.0,11.0,1.0,5.0,0.0,3.0,1.0,0.0,175.0,109.0,84.0,76.0,15.0,115.0,30.0,85.0,107.0,261.0,4.0,6140.0,614.0,2092.0,2752.0,1354.0,203.0,6138.0,2796.0,141.0,121.0,24.0,3456.0,216.0,88.0,2.0,124.0,115.0,17.0,1.0,1.0,0.0,472.0,227.0,198.0,53.4
vs Lanús,30.0,57.8,11.0,121.0,990.0,16.0,11.0,1.0,1.0,22.0,1.0,1.45,1.0,2.45,1.36,2.36,14.5,13.8,1.32,1.25,11.0,11.0,990.0,16.0,1.45,45.0,29.0,64.4,3.0,4.0,4.0,2.0,18.2,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,14.5,0.33,-1.5,-0.14,38.0,95.0,40.0,228.0,34.0,32.0,33.1,77.0,28.6,31.8,149.0,6.0,4.0,4.0,0.36,11.1,58.0,9.0,36.0,5.27,0.09,0.26,0.09,1.5,1.2,4220.0,5464.0,77.2,79168.0,29552.0,1660.0,1930.0,86.0,1972.0,2343.0,84.2,494.0,907.0,54.5,111.0,388.0,76.0,26.0,490.0,4877.0,567.0,144.0,12.0,43.0,251.0,59.0,22.0,32.0,0.0,260.0,20.0,124.0,280.0,25.45,194.0,32.0,21.0,18.0,27.0,2.45,20.0,1.0,3.0,0.0,1.0,214.0,134.0,98.0,91.0,25.0,115.0,23.0,92.0,108.0,210.0,7.0,6744.0,560.0,1867.0,3336.0,1611.0,216.0,6743.0,3554.0,178.0,135.0,27.0,4185.0,189.0,78.0,1.0,134.0,133.0,20.0,0.0,0.0,0.0,520.0,165.0,174.0,48.7
vs Newell's OB,36.0,48.5,11.0,121.0,990.0,12.0,8.0,1.0,2.0,25.0,0.0,1.09,0.73,1.82,1.0,1.73,11.3,9.7,1.02,0.88,11.0,11.0,990.0,6.0,0.55,42.0,36.0,85.7,6.0,2.0,3.0,6.0,54.5,2.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,11.9,0.27,6.9,0.63,52.0,128.0,40.6,229.0,49.0,38.9,36.2,95.0,41.1,39.8,184.0,18.0,9.8,3.0,0.27,10.5,37.0,2.0,31.9,3.36,0.09,0.3,0.08,0.7,1.3,2890.0,4152.0,69.6,55516.0,24900.0,1193.0,1468.0,81.3,1227.0,1575.0,77.9,401.0,845.0,47.5,74.0,273.0,51.0,16.0,324.0,3526.0,606.0,167.0,11.0,30.0,207.0,52.0,15.0,34.0,0.0,275.0,20.0,123.0,200.0,18.18,134.0,27.0,8.0,11.0,21.0,1.91,18.0,0.0,1.0,0.0,0.0,192.0,125.0,89.0,69.0,34.0,127.0,27.0,100.0,105.0,273.0,0.0,5445.0,594.0,1859.0,2437.0,1210.0,162.0,5443.0,2240.0,122.0,87.0,23.0,2859.0,197.0,106.0,0.0,140.0,140.0,20.0,1.0,2.0,1.0,467.0,219.0,189.0,53.7
vs Platense,32.0,59.0,12.0,132.0,1080.0,11.0,9.0,0.0,0.0,38.0,2.0,0.92,0.75,1.67,0.92,1.67,9.3,9.3,0.77,0.77,12.0,12.0,1080.0,10.0,0.83,41.0,31.0,78.0,5.0,3.0,4.0,6.0,50.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,11.6,0.28,1.6,0.14,33.0,128.0,25.8,256.0,59.0,34.8,34.8,97.0,40.2,34.7,224.0,14.0,6.3,8.0,0.67,11.9,41.0,9.0,33.6,3.42,0.09,0.27,0.08,1.7,1.7,4283.0,5709.0,75.0,79944.0,30372.0,1713.0,2043.0,83.8,1983.0,2356.0,84.2,490.0,964.0,50.8,80.0,352.0,69.0,23.0,452.0,5058.0,633.0,150.0,14.0,49.0,203.0,41.0,13.0,20.0,0.0,323.0,18.0,142.0,211.0,17.58,143.0,18.0,15.0,15.0,20.0,1.67,9.0,3.0,2.0,1.0,1.0,197.0,116.0,102.0,65.0,30.0,131.0,32.0,99.0,83.0,376.0,3.0,7237.0,746.0,2515.0,3361.0,1424.0,166.0,7237.0,3712.0,179.0,131.0,33.0,4242.0,241.0,143.0,2.0,138.0,145.0,18.0,0.0,1.0,0.0,543.0,230.0,271.0,45.9
vs Racing Club,29.0,46.1,11.0,121.0,990.0,9.0,7.0,0.0,1.0,27.0,2.0,0.82,0.64,1.45,0.82,1.45,9.2,8.5,0.84,0.77,11.0,11.0,990.0,18.0,1.64,48.0,31.0,66.7,3.0,2.0,6.0,4.0,36.4,3.0,2.0,0.0,1.0,11.0,0.0,2.0,1.0,15.8,0.3,-1.2,-0.11,67.0,183.0,36.6,263.0,36.0,48.3,39.3,108.0,51.9,43.2,166.0,8.0,4.8,8.0,0.73,13.3,36.0,4.0,29.3,3.27,0.07,0.25,0.07,-0.2,0.5,3069.0,4266.0,71.9,57190.0,25362.0,1285.0,1546.0,83.1,1318.0,1622.0,81.3,370.0,807.0,45.8,90.0,245.0,63.0,32.0,311.0,3677.0,565.0,154.0,1.0,19.0,196.0,40.0,18.0,20.0,0.0,234.0,24.0,104.0,203.0,18.45,117.0,35.0,12.0,13.0,14.0,1.27,8.0,2.0,2.0,1.0,0.0,168.0,109.0,92.0,60.0,16.0,132.0,39.0,93.0,102.0,281.0,1.0,5569.0,692.0,1929.0,2493.0,1195.0,176.0,5568.0,2558.0,130.0,93.0,25.0,3039.0,189.0,97.0,1.0,129.0,134.0,24.0,0.0,3.0,1.0,465.0,173.0,167.0,50.9
vs River Plate,34.0,32.5,11.0,121.0,990.0,10.0,8.0,2.0,2.0,24.0,1.0,0.91,0.73,1.64,0.73,1.45,10.4,8.9,0.95,0.81,11.0,11.0,990.0,15.0,1.36,60.0,45.0,78.3,3.0,4.0,4.0,3.0,27.3,2.0,2.0,0.0,0.0,11.0,1.0,2.0,0.0,17.2,0.26,2.2,0.2,70.0,218.0,32.1,225.0,43.0,63.1,46.2,114.0,66.7,50.3,203.0,8.0,3.9,14.0,1.27,14.1,28.0,5.0,30.1,2.55,0.09,0.29,0.1,-0.4,-0.9,2103.0,3335.0,63.1,40682.0,19643.0,904.0,1169.0,77.3,769.0,1073.0,71.7,340.0,797.0,42.7,69.0,181.0,45.0,24.0,258.0,2759.0,558.0,161.0,4.0,26.0,149.0,29.0,15.0,8.0,0.0,228.0,18.0,116.0,150.0,13.64,106.0,13.0,7.0,12.0,18.0,1.64,13.0,1.0,0.0,3.0,0.0,249.0,157.0,128.0,92.0,29.0,142.0,35.0,107.0,113.0,317.0,2.0,4769.0,701.0,1807.0,2059.0,955.0,122.0,4767.0,1889.0,114.0,87.0,22.0,2079.0,177.0,115.0,0.0,139.0,144.0,18.0,2.0,2.0,0.0,526.0,153.0,164.0,48.3
