player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ahmed Abdullahi,ng NGA,FW,Gent,19,2004,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,74.0,26.0,1.0,1.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,5.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Shuto Abe,jp JPN,MF,RWD Molenbeek,25,1997,28.0,15.0,1475.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.06,0.12,0.06,0.12,1.3,1.3,0.08,0.08,16.4,6.0,0.0,37.5,0.37,0.06,0.17,0.08,-0.3,-0.3,525.0,697.0,75.3,8876.0,2426.0,238.0,298.0,79.9,217.0,273.0,79.5,49.0,75.0,65.3,9.0,59.0,7.0,2.0,70.0,681.0,10.0,5.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,6.0,19.0,22.0,1.34,16.0,0.0,3.0,2.0,2.0,0.12,1.0,0.0,1.0,0.0,0.0,47.0,32.0,23.0,17.0,7.0,21.0,6.0,15.0,13.0,37.0,0.0,889.0,45.0,255.0,486.0,156.0,21.0,889.0,577.0,12.0,15.0,2.0,508.0,32.0,14.0,0.0,32.0,16.0,1.0,0.0,1.0,0.0,97.0,10.0,17.0,37.0
Abner,br BRA,"DF,MF",RWD Molenbeek,27,1996,25.0,20.0,1850.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.03,0.03,20.6,1.0,0.0,16.7,0.05,0.0,0.0,0.1,-0.6,-0.6,651.0,873.0,74.6,10746.0,3762.0,286.0,334.0,85.6,309.0,393.0,78.6,40.0,110.0,36.4,7.0,44.0,9.0,3.0,73.0,705.0,165.0,12.0,0.0,3.0,56.0,0.0,0.0,0.0,0.0,153.0,3.0,19.0,21.0,1.02,16.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,13.0,11.0,7.0,5.0,15.0,1.0,14.0,25.0,57.0,1.0,1096.0,79.0,327.0,502.0,271.0,11.0,1096.0,693.0,38.0,38.0,2.0,605.0,35.0,7.0,0.0,19.0,37.0,1.0,0.0,0.0,1.0,103.0,23.0,21.0,52.3
Francis Abu,gh GHA,MF,Cercle Brugge,22,2001,8.0,5.0,409.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.02,0.02,4.5,2.0,0.0,40.0,0.44,0.0,0.0,0.02,-0.1,-0.1,163.0,231.0,70.6,2812.0,1107.0,65.0,88.0,73.9,76.0,98.0,77.6,13.0,32.0,40.6,4.0,22.0,5.0,0.0,30.0,206.0,23.0,18.0,0.0,0.0,9.0,4.0,1.0,3.0,0.0,1.0,2.0,3.0,10.0,2.21,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,4.0,12.0,2.0,7.0,0.0,7.0,8.0,2.0,0.0,281.0,7.0,34.0,185.0,66.0,0.0,281.0,138.0,3.0,5.0,0.0,110.0,7.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,55.0,10.0,3.0,76.9
Tayo Adaramola,ie IRL,DF,RWD Molenbeek,19,2003,9.0,8.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.04,0.04,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-0.3,-0.3,182.0,245.0,74.3,2884.0,1196.0,93.0,111.0,83.8,75.0,100.0,75.0,8.0,19.0,42.1,4.0,15.0,7.0,5.0,22.0,202.0,43.0,3.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,40.0,0.0,9.0,7.0,1.1,6.0,1.0,0.0,0.0,1.0,0.16,1.0,0.0,0.0,0.0,0.0,21.0,14.0,13.0,8.0,0.0,7.0,1.0,6.0,7.0,19.0,1.0,347.0,35.0,132.0,143.0,84.0,7.0,347.0,196.0,19.0,12.0,5.0,159.0,13.0,9.0,0.0,10.0,4.0,1.0,0.0,1.0,0.0,43.0,8.0,7.0,53.3
Noah Adedeji,be BEL,"MF,FW",Genk,18,2005,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.57,0.57,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-0.1,-0.1,12.0,15.0,80.0,185.0,26.0,5.0,6.0,83.3,7.0,8.0,87.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,6.0,7.0,6.0,2.0,19.0,12.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Afolabi,ie IRL,FW,Kortrijk,23,2000,10.0,4.0,397.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,0.3,0.3,0.06,0.06,4.4,2.0,0.0,50.0,0.45,0.25,0.5,0.07,0.7,0.7,58.0,86.0,67.4,771.0,198.0,35.0,45.0,77.8,12.0,27.0,44.4,5.0,5.0,100.0,4.0,5.0,3.0,0.0,7.0,84.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,126.0,3.0,10.0,62.0,56.0,11.0,126.0,97.0,2.0,3.0,0.0,99.0,19.0,6.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0,13.0,8.0,5.0,61.5
Brian Agbor,cm CMR,DF,Gent,22,2001,3.0,2.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,0.06,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.1,-0.1,123.0,143.0,86.0,2616.0,837.0,37.0,43.0,86.0,69.0,73.0,94.5,17.0,25.0,68.0,1.0,11.0,0.0,0.0,10.0,135.0,8.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,4.0,1.0,5.0,12.0,1.0,173.0,19.0,70.0,101.0,2.0,1.0,173.0,127.0,1.0,1.0,0.0,114.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,100.0
Takahiro Akimoto,jp JPN,DF,OH Leuven,25,1998,5.0,2.0,261.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.03,0.03,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-0.1,99.0,129.0,76.7,1469.0,631.0,53.0,58.0,91.4,35.0,51.0,68.6,5.0,10.0,50.0,2.0,9.0,3.0,0.0,16.0,101.0,28.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,8.0,2.76,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,2.0,1.0,1.0,6.0,9.0,0.0,165.0,9.0,53.0,75.0,40.0,5.0,165.0,90.0,3.0,4.0,0.0,81.0,7.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,7.0,5.0,58.3
Carlos Alberto,br BRA,"FW,MF",RWD Molenbeek,21,2002,10.0,9.0,659.0,2.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,1.8,1.8,0.25,0.25,7.3,6.0,0.0,60.0,0.82,0.2,0.33,0.18,0.2,0.2,76.0,104.0,73.1,971.0,264.0,47.0,55.0,85.5,21.0,30.0,70.0,1.0,6.0,16.7,4.0,2.0,2.0,0.0,9.0,94.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,11.0,1.5,9.0,0.0,2.0,0.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,11.0,8.0,6.0,3.0,2.0,12.0,0.0,12.0,9.0,8.0,0.0,206.0,9.0,44.0,85.0,88.0,22.0,206.0,114.0,12.0,8.0,6.0,102.0,20.0,5.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,27.0,8.0,19.0,29.6
Josimar Alcocer,cr CRC,"FW,MF",Westerlo,19,2004,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,6.0,8.0,75.0,63.0,37.0,4.0,4.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,9.0,1.0,14.0,11.0,1.0,1.0,1.0,11.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Toby Alderweireld,be BEL,DF,Antwerp,34,1989,29.0,29.0,2599.0,3.0,4.0,2.0,3.0,2.0,0.0,0.1,0.14,0.24,0.03,0.17,5.1,2.7,0.18,0.09,28.9,12.0,1.0,30.0,0.42,0.03,0.08,0.07,-2.1,-1.7,2010.0,2335.0,86.1,45902.0,15314.0,411.0,473.0,86.9,1208.0,1279.0,94.4,376.0,543.0,69.2,15.0,177.0,16.0,0.0,155.0,2215.0,112.0,82.0,3.0,25.0,7.0,0.0,0.0,0.0,0.0,10.0,8.0,9.0,35.0,1.21,27.0,2.0,5.0,1.0,6.0,0.21,4.0,0.0,2.0,0.0,0.0,34.0,19.0,19.0,13.0,2.0,32.0,18.0,14.0,24.0,112.0,0.0,2621.0,250.0,1053.0,1448.0,135.0,51.0,2618.0,1992.0,12.0,16.0,1.0,1936.0,18.0,5.0,0.0,11.0,4.0,1.0,1.0,1.0,1.0,152.0,64.0,51.0,55.7
Ryan Alebiosu,eng ENG,"DF,MF",Kortrijk,21,2001,11.0,3.0,348.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,0.2,0.2,0.04,0.04,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.2,-0.2,107.0,160.0,66.9,1623.0,652.0,54.0,68.0,79.4,43.0,68.0,63.2,5.0,10.0,50.0,4.0,7.0,5.0,3.0,9.0,120.0,40.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,39.0,0.0,7.0,11.0,2.84,5.0,3.0,1.0,1.0,3.0,0.78,1.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,1.0,2.0,0.0,2.0,2.0,10.0,0.0,211.0,12.0,58.0,78.0,77.0,6.0,211.0,119.0,14.0,17.0,3.0,114.0,7.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,33.3
Teddy Alloh,fr FRA,DF,Eupen,21,2002,6.0,1.0,197.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.46,0.46,0.0,0.46,0.0,0.0,0.02,0.02,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,78.0,93.0,83.9,1119.0,284.0,41.0,46.0,89.1,32.0,39.0,82.1,2.0,2.0,100.0,2.0,4.0,2.0,0.0,9.0,69.0,24.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,6.0,2.74,6.0,0.0,0.0,0.0,1.0,0.46,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,8.0,0.0,128.0,9.0,32.0,42.0,56.0,5.0,128.0,75.0,9.0,7.0,2.0,68.0,7.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0
Éder Álvarez Balanta,co COL,MF,Club Brugge,30,1993,15.0,3.0,497.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.05,0.05,5.5,1.0,0.0,50.0,0.18,0.0,0.0,0.13,-0.3,-0.3,226.0,292.0,77.4,3867.0,1187.0,99.0,122.0,81.1,95.0,119.0,79.8,20.0,34.0,58.8,0.0,23.0,0.0,0.0,29.0,285.0,7.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,3.0,0.54,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,4.0,6.0,2.0,11.0,2.0,9.0,16.0,12.0,0.0,364.0,23.0,106.0,225.0,38.0,3.0,364.0,227.0,4.0,7.0,0.0,200.0,5.0,5.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,45.0,21.0,7.0,75.0
Steven Alzate,co COL,MF,Standard Liège,24,1998,20.0,20.0,1662.0,1.0,4.0,0.0,0.0,4.0,1.0,0.05,0.22,0.27,0.05,0.27,1.1,1.1,0.06,0.06,18.5,2.0,0.0,14.3,0.11,0.07,0.5,0.08,-0.1,-0.1,864.0,1024.0,84.4,15634.0,4199.0,354.0,401.0,88.3,373.0,421.0,88.6,104.0,146.0,71.2,17.0,78.0,13.0,0.0,96.0,966.0,55.0,42.0,7.0,6.0,19.0,6.0,3.0,3.0,0.0,6.0,3.0,15.0,43.0,2.33,34.0,5.0,2.0,1.0,6.0,0.32,5.0,0.0,1.0,0.0,0.0,44.0,28.0,15.0,23.0,6.0,27.0,2.0,25.0,18.0,20.0,1.0,1225.0,43.0,266.0,727.0,243.0,19.0,1225.0,874.0,31.0,39.0,4.0,802.0,34.0,29.0,1.0,20.0,21.0,1.0,0.0,0.0,0.0,124.0,13.0,24.0,35.1
Thierry Ambrose,gp GLP,FW,Kortrijk,26,1997,2.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,11.0,15.0,73.3,156.0,75.0,5.0,8.0,62.5,3.0,4.0,75.0,1.0,1.0,100.0,0.0,1.0,2.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,1.0,1.0,7.0,17.0,1.0,25.0,17.0,3.0,2.0,1.0,19.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,37.5
Mohamed Amoura,dz ALG,FW,Union SG,23,2000,23.0,16.0,1434.0,17.0,2.0,1.0,1.0,5.0,0.0,1.07,0.13,1.19,1.0,1.13,10.7,9.9,0.67,0.62,15.9,35.0,0.0,45.5,2.2,0.21,0.46,0.13,6.3,6.1,220.0,367.0,59.9,3154.0,800.0,120.0,183.0,65.6,60.0,108.0,55.6,15.0,26.0,57.7,17.0,20.0,12.0,0.0,30.0,352.0,12.0,1.0,1.0,2.0,31.0,1.0,0.0,0.0,0.0,7.0,3.0,27.0,57.0,3.58,30.0,0.0,6.0,7.0,8.0,0.5,3.0,0.0,0.0,2.0,1.0,17.0,8.0,2.0,6.0,9.0,9.0,0.0,9.0,4.0,0.0,0.0,616.0,1.0,22.0,192.0,415.0,125.0,615.0,440.0,79.0,32.0,52.0,424.0,46.0,20.0,0.0,12.0,15.0,11.0,1.0,0.0,0.0,62.0,9.0,37.0,19.6
Francis Amuzu,be BEL,FW,Anderlecht,23,1999,12.0,5.0,569.0,3.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47,1.0,1.0,0.16,0.16,6.3,5.0,1.0,26.3,0.79,0.16,0.6,0.05,2.0,2.0,141.0,181.0,77.9,2067.0,423.0,69.0,79.0,87.3,54.0,65.0,83.1,7.0,14.0,50.0,9.0,5.0,10.0,4.0,13.0,169.0,12.0,4.0,0.0,0.0,22.0,3.0,1.0,0.0,0.0,5.0,0.0,8.0,20.0,3.16,9.0,1.0,5.0,4.0,2.0,0.32,0.0,1.0,1.0,0.0,0.0,6.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,0.0,256.0,5.0,20.0,88.0,156.0,26.0,256.0,205.0,35.0,22.0,11.0,190.0,11.0,8.0,0.0,4.0,24.0,4.0,0.0,0.0,0.0,27.0,5.0,2.0,71.4
Frederic Ananou,tg TOG,"DF,MF",Sint-Truiden,25,1997,13.0,6.0,543.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.17,0.17,0.0,0.17,0.2,0.2,0.03,0.03,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-0.2,250.0,290.0,86.2,3718.0,714.0,139.0,151.0,92.1,90.0,100.0,90.0,10.0,21.0,47.6,7.0,6.0,4.0,1.0,17.0,254.0,36.0,3.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,5.0,12.0,1.99,9.0,1.0,0.0,1.0,2.0,0.33,1.0,1.0,0.0,0.0,0.0,12.0,7.0,4.0,4.0,4.0,7.0,2.0,5.0,6.0,7.0,0.0,337.0,14.0,95.0,164.0,83.0,11.0,337.0,236.0,12.0,11.0,2.0,221.0,8.0,1.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,27.0,8.0,5.0,61.5
Stelios Andreou,cy CYP,DF,Charleroi,21,2002,27.0,27.0,2409.0,1.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.07,0.04,0.07,1.1,1.1,0.04,0.04,26.8,1.0,0.0,25.0,0.04,0.25,1.0,0.29,-0.1,-0.1,842.0,1064.0,79.1,16814.0,6120.0,265.0,317.0,83.6,424.0,505.0,84.0,131.0,200.0,65.5,2.0,55.0,1.0,0.0,84.0,1002.0,59.0,20.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,32.0,3.0,14.0,10.0,0.37,9.0,0.0,1.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,52.0,37.0,33.0,18.0,1.0,44.0,23.0,21.0,37.0,109.0,0.0,1365.0,177.0,720.0,595.0,60.0,11.0,1365.0,831.0,6.0,3.0,1.0,723.0,19.0,3.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,141.0,35.0,35.0,50.0
Nilson Angulo,ec ECU,"FW,MF",Anderlecht,20,2003,8.0,0.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.87,0.0,1.87,1.87,1.87,0.9,0.9,1.77,1.77,0.5,1.0,0.0,100.0,1.87,1.0,1.0,0.94,0.1,0.1,24.0,36.0,66.7,337.0,121.0,13.0,18.0,72.2,9.0,12.0,75.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,54.0,1.0,3.0,15.0,38.0,13.0,54.0,37.0,6.0,3.0,4.0,32.0,5.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,10.0,1.0,2.0,33.3
Bill Antonio,zw ZIM,"MF,FW",Mechelen,20,2002,12.0,6.0,577.0,3.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.47,0.47,0.47,1.0,1.0,0.15,0.15,6.4,4.0,0.0,50.0,0.62,0.38,0.75,0.12,2.0,2.0,120.0,185.0,64.9,2020.0,930.0,59.0,78.0,75.6,50.0,73.0,68.5,9.0,19.0,47.4,5.0,5.0,10.0,4.0,16.0,161.0,24.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,0.0,13.0,15.0,2.34,12.0,1.0,0.0,0.0,4.0,0.62,4.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,3.0,1.0,7.0,0.0,7.0,5.0,11.0,0.0,287.0,5.0,56.0,71.0,163.0,38.0,287.0,178.0,36.0,15.0,19.0,175.0,21.0,12.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,20.0,8.0,6.0,57.1
Kristian Arnstad,no NOR,"DF,MF",Anderlecht,19,2003,14.0,6.0,645.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.14,0.14,0.0,0.14,0.2,0.2,0.03,0.03,7.2,0.0,1.0,0.0,0.0,0.0,0.0,0.03,-0.2,-0.2,308.0,398.0,77.4,4744.0,1289.0,167.0,194.0,86.1,100.0,135.0,74.1,23.0,41.0,56.1,6.0,21.0,1.0,0.0,26.0,345.0,53.0,8.0,0.0,3.0,11.0,3.0,2.0,0.0,0.0,42.0,0.0,10.0,14.0,1.95,12.0,2.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,12.0,5.0,9.0,1.0,2.0,6.0,2.0,4.0,5.0,21.0,1.0,488.0,27.0,136.0,219.0,137.0,12.0,488.0,310.0,13.0,9.0,4.0,294.0,12.0,5.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,43.0,5.0,13.0,27.8
Tolu Arokodare,ng NGA,FW,Genk,22,2000,29.0,11.0,1307.0,8.0,2.0,0.0,1.0,1.0,0.0,0.55,0.14,0.69,0.55,0.69,10.7,9.9,0.74,0.68,14.5,24.0,1.0,33.8,1.65,0.11,0.33,0.14,-2.7,-1.9,200.0,294.0,68.0,2546.0,442.0,119.0,166.0,71.7,57.0,82.0,69.5,6.0,11.0,54.5,19.0,12.0,5.0,0.0,20.0,290.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,44.0,3.03,29.0,0.0,8.0,2.0,4.0,0.28,1.0,0.0,3.0,0.0,0.0,6.0,2.0,1.0,3.0,2.0,10.0,0.0,10.0,6.0,33.0,0.0,557.0,35.0,47.0,219.0,297.0,123.0,556.0,366.0,17.0,13.0,11.0,418.0,83.0,21.0,0.0,23.0,18.0,11.0,0.0,0.0,0.0,34.0,81.0,47.0,63.3
Gerardo Arteaga,mx MEX,DF,Genk,24,1998,15.0,14.0,1210.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.05,0.05,13.4,1.0,0.0,9.1,0.07,0.0,0.0,0.07,-0.7,-0.7,588.0,733.0,80.2,9376.0,3428.0,290.0,324.0,89.5,230.0,281.0,81.9,38.0,71.0,53.5,9.0,70.0,10.0,8.0,83.0,616.0,116.0,17.0,0.0,2.0,33.0,0.0,0.0,0.0,0.0,99.0,1.0,16.0,26.0,1.93,23.0,2.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,20.0,13.0,10.0,8.0,2.0,8.0,3.0,5.0,22.0,25.0,0.0,872.0,42.0,228.0,442.0,218.0,14.0,872.0,581.0,24.0,26.0,2.0,531.0,27.0,8.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,76.0,9.0,8.0,52.9
Isaac Asante,gh GHA,"DF,MF",Mechelen,20,2002,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dirk Asare,be BEL,MF,Mechelen,19,2004,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
