player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,24.0,9.0,1114.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,0.08,0.16,2.1,2.1,0.17,0.17,12.4,9.0,1.0,34.6,0.73,0.04,0.11,0.08,-1.1,-1.1,689.0,808.0,85.3,11024.0,3341.0,346.0,385.0,89.9,273.0,320.0,85.3,50.0,65.0,76.9,23.0,68.0,22.0,7.0,65.0,709.0,96.0,5.0,3.0,4.0,28.0,1.0,0.0,1.0,0.0,90.0,3.0,8.0,45.0,3.63,36.0,2.0,3.0,0.0,5.0,0.4,5.0,0.0,0.0,0.0,0.0,22.0,17.0,13.0,6.0,3.0,4.0,1.0,3.0,15.0,9.0,0.0,927.0,17.0,208.0,467.0,257.0,50.0,927.0,494.0,40.0,25.0,9.0,615.0,14.0,7.0,0.0,6.0,5.0,2.0,0.0,0.0,0.0,95.0,3.0,5.0,37.5
Paxten Aaronson,us USA,MF,Vitesse,19,2003,14.0,14.0,1253.0,4.0,0.0,0.0,0.0,4.0,0.0,0.29,0.0,0.29,0.29,0.29,5.0,5.0,0.36,0.36,13.9,15.0,0.0,39.5,1.08,0.11,0.27,0.14,-1.0,-1.0,339.0,426.0,79.6,5532.0,1298.0,167.0,189.0,88.4,135.0,155.0,87.1,26.0,44.0,59.1,27.0,22.0,6.0,1.0,43.0,385.0,39.0,6.0,0.0,2.0,30.0,19.0,7.0,6.0,0.0,1.0,2.0,16.0,45.0,3.23,26.0,9.0,6.0,1.0,4.0,0.29,2.0,0.0,1.0,0.0,0.0,44.0,25.0,22.0,16.0,6.0,21.0,3.0,18.0,9.0,9.0,0.0,602.0,16.0,112.0,277.0,226.0,57.0,602.0,303.0,34.0,24.0,11.0,351.0,22.0,25.0,0.0,16.0,14.0,0.0,0.0,0.0,0.0,51.0,11.0,23.0,32.4
Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,8.0,2.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.07,0.07,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.2,-0.2,50.0,79.0,63.3,681.0,203.0,29.0,40.0,72.5,16.0,18.0,88.9,2.0,9.0,22.2,3.0,4.0,1.0,0.0,8.0,77.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,2.12,6.0,0.0,0.0,1.0,1.0,0.3,1.0,0.0,0.0,0.0,0.0,9.0,7.0,6.0,1.0,2.0,3.0,0.0,3.0,0.0,2.0,0.0,145.0,3.0,24.0,41.0,81.0,18.0,145.0,95.0,11.0,4.0,6.0,92.0,11.0,8.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,50.0
Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,28.0,23.0,1804.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.25,0.25,0.0,0.25,2.6,2.6,0.13,0.13,20.0,10.0,0.0,25.0,0.5,0.0,0.0,0.06,-2.6,-2.6,314.0,453.0,69.3,5075.0,1606.0,169.0,205.0,82.4,104.0,147.0,70.7,33.0,61.0,54.1,31.0,27.0,24.0,12.0,51.0,448.0,3.0,2.0,5.0,4.0,46.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,71.0,3.54,45.0,0.0,7.0,8.0,12.0,0.6,6.0,0.0,2.0,1.0,0.0,18.0,11.0,6.0,9.0,3.0,18.0,2.0,16.0,4.0,12.0,0.0,734.0,12.0,102.0,300.0,355.0,85.0,734.0,450.0,67.0,35.0,38.0,507.0,65.0,31.0,0.0,21.0,40.0,4.0,0.0,0.0,0.0,91.0,8.0,20.0,28.6
Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,29.0,26.0,2338.0,1.0,0.0,0.0,0.0,1.0,1.0,0.04,0.0,0.04,0.04,0.04,1.3,1.3,0.05,0.05,26.0,4.0,0.0,25.0,0.15,0.06,0.25,0.08,-0.3,-0.3,972.0,1129.0,86.1,19469.0,6137.0,253.0,283.0,89.4,605.0,649.0,93.2,101.0,158.0,63.9,6.0,73.0,3.0,0.0,97.0,1084.0,45.0,31.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,17.0,21.0,0.81,17.0,1.0,2.0,0.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,36.0,24.0,23.0,9.0,4.0,57.0,36.0,21.0,32.0,169.0,1.0,1489.0,283.0,789.0,638.0,69.0,26.0,1489.0,740.0,26.0,10.0,0.0,817.0,19.0,10.0,0.0,17.0,4.0,0.0,0.0,1.0,0.0,127.0,71.0,39.0,64.5
Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,18.0,10.0,758.0,5.0,2.0,0.0,0.0,0.0,0.0,0.59,0.24,0.83,0.59,0.83,4.0,4.0,0.47,0.47,8.4,13.0,0.0,44.8,1.54,0.17,0.38,0.14,1.0,1.0,115.0,185.0,62.2,1604.0,266.0,69.0,100.0,69.0,34.0,49.0,69.4,5.0,11.0,45.5,11.0,8.0,2.0,1.0,12.0,178.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,22.0,2.6,19.0,0.0,1.0,0.0,4.0,0.47,3.0,0.0,1.0,0.0,0.0,12.0,7.0,2.0,6.0,4.0,3.0,1.0,2.0,1.0,13.0,0.0,304.0,13.0,22.0,132.0,153.0,46.0,304.0,155.0,7.0,4.0,4.0,215.0,31.0,8.0,0.0,13.0,6.0,1.0,0.0,0.0,0.0,25.0,39.0,35.0,52.7
Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,25.0,8.0,1049.0,11.0,3.0,0.0,0.0,0.0,0.0,0.94,0.26,1.2,0.94,1.2,9.0,9.0,0.77,0.77,11.7,21.0,0.0,51.2,1.8,0.27,0.52,0.22,2.0,2.0,187.0,252.0,74.2,2752.0,655.0,107.0,136.0,78.7,60.0,73.0,82.2,10.0,12.0,83.3,17.0,19.0,12.0,0.0,38.0,244.0,6.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,29.0,2.49,22.0,0.0,5.0,1.0,4.0,0.34,3.0,0.0,1.0,0.0,0.0,15.0,8.0,2.0,10.0,3.0,9.0,0.0,9.0,3.0,13.0,0.0,415.0,15.0,33.0,178.0,210.0,78.0,415.0,256.0,23.0,13.0,8.0,309.0,35.0,24.0,0.0,11.0,29.0,5.0,0.0,0.0,0.0,35.0,42.0,44.0,48.8
Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,23.0,16.0,1557.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12,1.0,1.0,0.06,0.06,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-1.0,-1.0,443.0,682.0,65.0,7259.0,2818.0,224.0,260.0,86.2,161.0,266.0,60.5,40.0,114.0,35.1,15.0,36.0,16.0,7.0,50.0,549.0,131.0,5.0,2.0,5.0,43.0,0.0,0.0,0.0,0.0,126.0,2.0,10.0,35.0,2.03,30.0,1.0,1.0,1.0,5.0,0.29,5.0,0.0,0.0,0.0,0.0,39.0,29.0,23.0,13.0,3.0,35.0,11.0,24.0,16.0,33.0,0.0,900.0,54.0,243.0,386.0,282.0,22.0,900.0,384.0,29.0,24.0,5.0,416.0,32.0,7.0,0.0,27.0,16.0,2.0,0.0,0.0,1.0,89.0,17.0,20.0,45.9
Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,15.0,8.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.06,0.06,7.8,1.0,0.0,16.7,0.13,0.0,0.0,0.07,-0.4,-0.4,196.0,261.0,75.1,3376.0,814.0,96.0,107.0,89.7,78.0,103.0,75.7,19.0,37.0,51.4,5.0,8.0,4.0,2.0,16.0,209.0,52.0,3.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,49.0,0.0,10.0,11.0,1.41,9.0,0.0,1.0,1.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,11.0,7.0,8.0,2.0,1.0,7.0,2.0,5.0,12.0,25.0,0.0,359.0,36.0,132.0,147.0,84.0,10.0,359.0,161.0,13.0,8.0,1.0,177.0,15.0,3.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,32.0,8.0,8.0,50.0
Jordi Altena,nl NED,MF,Vitesse,19,2003,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,20.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jaydon Amauri Banel,nl NED,"FW,MF",Ajax,18,2004,5.0,1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.0,0.97,0.4,0.4,0.44,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-0.4,-0.4,32.0,40.0,80.0,330.0,17.0,22.0,24.0,91.7,4.0,8.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,38.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.89,3.0,0.0,2.0,0.0,1.0,0.98,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,57.0,1.0,6.0,17.0,35.0,4.0,57.0,39.0,3.0,1.0,0.0,41.0,3.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
Pelle van Amersfoort,nl NED,FW,Heerenveen,27,1996,31.0,26.0,2130.0,10.0,1.0,0.0,0.0,3.0,0.0,0.42,0.04,0.46,0.42,0.46,9.9,9.9,0.42,0.42,23.7,33.0,0.0,40.7,1.39,0.12,0.3,0.12,0.1,0.1,258.0,442.0,58.4,3719.0,833.0,143.0,216.0,66.2,90.0,147.0,61.2,11.0,17.0,64.7,18.0,32.0,4.0,0.0,37.0,418.0,20.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,4.0,21.0,46.0,1.94,35.0,0.0,5.0,1.0,5.0,0.21,3.0,0.0,1.0,0.0,0.0,12.0,6.0,3.0,7.0,2.0,11.0,2.0,9.0,7.0,18.0,0.0,682.0,23.0,65.0,327.0,294.0,124.0,682.0,319.0,23.0,8.0,10.0,496.0,56.0,23.0,0.0,32.0,26.0,9.0,0.0,0.0,0.0,39.0,98.0,96.0,50.5
Jamal Amofa,nl NED,DF,Go Ahead Eag,24,1998,22.0,20.0,1669.0,1.0,0.0,0.0,0.0,7.0,1.0,0.05,0.0,0.05,0.05,0.05,0.3,0.3,0.02,0.02,18.5,2.0,0.0,66.7,0.11,0.33,0.5,0.11,0.7,0.7,628.0,775.0,81.0,12521.0,5900.0,217.0,241.0,90.0,325.0,371.0,87.6,81.0,147.0,55.1,5.0,76.0,8.0,0.0,71.0,741.0,31.0,23.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,22.0,1.19,18.0,0.0,1.0,0.0,2.0,0.11,1.0,0.0,0.0,0.0,0.0,31.0,19.0,25.0,6.0,0.0,29.0,26.0,3.0,17.0,51.0,1.0,950.0,144.0,482.0,429.0,45.0,8.0,950.0,504.0,25.0,15.0,1.0,570.0,14.0,5.0,1.0,16.0,15.0,0.0,0.0,0.0,0.0,82.0,21.0,18.0,53.8
Silas Andersen,dk DEN,FW,Utrecht,19,2004,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,176.0,69.0,3.0,3.0,100.0,4.0,4.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Augustin Anello,be BEL,"FW,MF",Sparta R'dam,21,2002,8.0,1.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.11,0.11,2.5,2.0,0.0,33.3,0.8,0.0,0.0,0.05,-0.3,-0.3,62.0,100.0,62.0,1134.0,357.0,32.0,41.0,78.0,20.0,36.0,55.6,9.0,19.0,47.4,2.0,3.0,3.0,2.0,5.0,82.0,17.0,8.0,0.0,0.0,16.0,6.0,3.0,2.0,0.0,3.0,1.0,2.0,7.0,2.8,4.0,1.0,1.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,132.0,0.0,14.0,42.0,77.0,8.0,132.0,73.0,5.0,5.0,1.0,78.0,5.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0
Joey Antonioli,nl NED,MF,Volendam,19,2003,3.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,65.0,189.0,52.0,5.0,6.0,83.3,6.0,6.0,100.0,1.0,3.0,33.3,1.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,24.0,2.0,4.0,8.0,12.0,0.0,24.0,11.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
Carlens Arcus,ht HAI,DF,Vitesse,27,1996,30.0,25.0,2177.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.17,0.17,0.0,0.17,0.2,0.2,0.01,0.01,24.2,3.0,0.0,27.3,0.12,0.0,0.0,0.02,-0.2,-0.2,1232.0,1509.0,81.6,22140.0,8089.0,540.0,595.0,90.8,524.0,625.0,83.8,141.0,207.0,68.1,30.0,117.0,37.0,19.0,143.0,1235.0,272.0,28.0,0.0,16.0,68.0,0.0,0.0,0.0,0.0,244.0,2.0,33.0,60.0,2.48,51.0,4.0,2.0,0.0,8.0,0.33,7.0,0.0,1.0,0.0,0.0,60.0,39.0,37.0,16.0,7.0,22.0,3.0,19.0,47.0,60.0,1.0,1748.0,101.0,595.0,795.0,376.0,16.0,1748.0,846.0,40.0,31.0,4.0,917.0,27.0,10.0,0.0,31.0,18.0,1.0,0.0,2.0,0.0,165.0,27.0,20.0,57.4
D'Leanu Arts,nl NED,DF,NEC Nijmegen,20,2003,3.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,64.3,202.0,154.0,3.0,4.0,75.0,4.0,5.0,80.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,3.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,6.0,11.0,1.0,0.0,18.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Gastón Ávila,ar ARG,DF,Ajax,21,2001,5.0,4.0,354.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.04,0.04,3.9,1.0,0.0,33.3,0.25,0.0,0.0,0.05,-0.2,-0.2,252.0,296.0,85.1,4937.0,1660.0,71.0,76.0,93.4,161.0,178.0,90.4,19.0,38.0,50.0,3.0,22.0,1.0,0.0,26.0,264.0,32.0,8.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,6.0,1.53,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,5.0,0.0,7.0,1.0,6.0,3.0,12.0,0.0,343.0,33.0,136.0,185.0,26.0,6.0,343.0,207.0,6.0,4.0,0.0,234.0,6.0,2.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,25.0,5.0,4.0,55.6
Marouan Azarkan,nl NED,FW,Utrecht,21,2001,18.0,9.0,794.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,0.04,0.04,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-0.3,-0.3,237.0,342.0,69.3,3771.0,1316.0,119.0,144.0,82.6,79.0,111.0,71.2,24.0,52.0,46.2,15.0,19.0,23.0,7.0,45.0,310.0,32.0,10.0,1.0,0.0,54.0,11.0,8.0,2.0,0.0,10.0,0.0,11.0,33.0,3.74,24.0,5.0,0.0,2.0,4.0,0.45,4.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,5.0,4.0,21.0,0.0,21.0,6.0,9.0,0.0,440.0,8.0,59.0,170.0,221.0,23.0,440.0,304.0,31.0,22.0,9.0,322.0,20.0,15.0,0.0,11.0,28.0,2.0,0.0,0.0,0.0,47.0,9.0,17.0,34.6
Anouar El Azzouzi,nl NED,MF,Zwolle,22,2001,22.0,14.0,1313.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.05,0.05,14.6,2.0,0.0,22.2,0.14,0.0,0.0,0.09,-0.8,-0.8,686.0,811.0,84.6,12270.0,3047.0,274.0,318.0,86.2,354.0,392.0,90.3,50.0,76.0,65.8,12.0,50.0,8.0,2.0,67.0,795.0,15.0,12.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,39.0,2.67,31.0,1.0,1.0,2.0,3.0,0.21,1.0,0.0,0.0,1.0,0.0,45.0,27.0,25.0,18.0,2.0,19.0,5.0,14.0,18.0,59.0,0.0,1036.0,64.0,314.0,627.0,105.0,11.0,1036.0,495.0,16.0,13.0,2.0,608.0,25.0,11.0,1.0,28.0,23.0,0.0,0.0,1.0,0.0,92.0,38.0,28.0,57.6
Julian Baas,nl NED,MF,Excelsior,21,2002,33.0,33.0,2882.0,2.0,2.0,1.0,1.0,8.0,0.0,0.06,0.06,0.12,0.03,0.09,1.7,0.9,0.05,0.03,32.0,5.0,4.0,41.7,0.16,0.08,0.2,0.08,0.3,0.1,1069.0,1387.0,77.1,20866.0,5071.0,402.0,471.0,85.4,462.0,541.0,85.4,171.0,293.0,58.4,44.0,93.0,15.0,5.0,95.0,1187.0,197.0,77.0,4.0,15.0,138.0,101.0,51.0,35.0,0.0,10.0,3.0,29.0,80.0,2.5,35.0,39.0,2.0,4.0,11.0,0.34,3.0,6.0,0.0,2.0,0.0,66.0,42.0,27.0,29.0,10.0,43.0,13.0,30.0,49.0,36.0,0.0,1700.0,80.0,421.0,913.0,372.0,14.0,1699.0,731.0,20.0,17.0,1.0,901.0,26.0,13.0,0.0,34.0,32.0,0.0,0.0,0.0,0.0,147.0,38.0,40.0,48.7
Youri Baas,nl NED,"DF,FW",NEC Nijmegen,20,2003,27.0,18.0,1719.0,3.0,3.0,0.0,0.0,4.0,0.0,0.16,0.16,0.31,0.16,0.31,2.1,2.1,0.11,0.11,19.1,10.0,0.0,66.7,0.52,0.2,0.3,0.14,0.9,0.9,577.0,757.0,76.2,9508.0,2961.0,300.0,344.0,87.2,216.0,288.0,75.0,47.0,77.0,61.0,19.0,34.0,15.0,6.0,52.0,632.0,124.0,8.0,0.0,6.0,28.0,6.0,0.0,2.0,0.0,110.0,1.0,22.0,51.0,2.67,37.0,6.0,4.0,1.0,10.0,0.52,6.0,2.0,1.0,0.0,0.0,66.0,40.0,46.0,16.0,4.0,33.0,7.0,26.0,14.0,27.0,1.0,1006.0,58.0,322.0,419.0,277.0,34.0,1006.0,466.0,38.0,21.0,6.0,545.0,34.0,30.0,0.0,18.0,21.0,1.0,0.0,1.0,0.0,109.0,21.0,22.0,48.8
Isaac Babadi,nl NED,MF,PSV Eindhoven,18,2005,16.0,3.0,355.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.25,0.25,0.25,1.2,1.2,0.3,0.3,3.9,6.0,0.0,54.5,1.52,0.09,0.17,0.11,-0.2,-0.2,188.0,233.0,80.7,2920.0,815.0,103.0,115.0,89.6,62.0,68.0,91.2,14.0,27.0,51.9,4.0,20.0,10.0,0.0,30.0,224.0,4.0,3.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,11.0,2.8,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,280.0,1.0,34.0,131.0,122.0,13.0,280.0,160.0,14.0,10.0,2.0,222.0,10.0,5.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,0.0
Mio Backhaus,de GER,GK,Volendam,19,2004,33.0,32.0,2881.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,1404.0,61.9,26934.0,21008.0,136.0,139.0,97.8,394.0,401.0,98.3,339.0,856.0,39.6,1.0,26.0,1.0,0.0,2.0,1001.0,396.0,107.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,13.0,0.41,7.0,5.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,21.0,1.0,1542.0,1211.0,1515.0,28.0,0.0,0.0,1542.0,817.0,0.0,0.0,0.0,654.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,50.0,6.0,0.0,100.0
Thibo Baeten,be BEL,"FW,MF",Go Ahead Eag,21,2002,26.0,8.0,908.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.2,0.2,0.0,0.2,1.1,1.1,0.11,0.11,10.1,11.0,0.0,47.8,1.09,0.0,0.0,0.05,-1.1,-1.1,140.0,203.0,69.0,2065.0,431.0,79.0,106.0,74.5,43.0,61.0,70.5,9.0,13.0,69.2,13.0,14.0,5.0,1.0,21.0,184.0,17.0,1.0,0.0,1.0,10.0,2.0,0.0,2.0,0.0,2.0,2.0,7.0,32.0,3.18,21.0,0.0,1.0,4.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,16.0,7.0,4.0,6.0,6.0,14.0,0.0,14.0,4.0,10.0,0.0,372.0,10.0,43.0,146.0,190.0,36.0,372.0,184.0,19.0,10.0,11.0,249.0,42.0,23.0,0.0,28.0,17.0,6.0,0.0,0.0,0.0,33.0,18.0,41.0,30.5
Saïd Bakari,km COM,DF,Sparta R'dam,28,1994,33.0,32.0,2849.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.06,0.06,0.0,0.06,1.1,1.1,0.03,0.03,31.7,6.0,0.0,35.3,0.19,0.0,0.0,0.06,-1.1,-1.1,1126.0,1439.0,78.2,20404.0,6648.0,484.0,563.0,86.0,507.0,616.0,82.3,114.0,195.0,58.5,23.0,80.0,35.0,18.0,93.0,1180.0,258.0,9.0,1.0,3.0,71.0,0.0,0.0,0.0,0.0,249.0,1.0,37.0,52.0,1.64,44.0,5.0,1.0,0.0,8.0,0.25,7.0,0.0,0.0,0.0,0.0,86.0,63.0,51.0,30.0,5.0,43.0,13.0,30.0,28.0,81.0,1.0,1760.0,109.0,626.0,771.0,378.0,26.0,1760.0,829.0,45.0,40.0,3.0,916.0,27.0,12.0,0.0,19.0,11.0,0.0,0.0,1.0,0.0,168.0,19.0,27.0,41.3
Johan Bakayoko,be BEL,FW,PSV Eindhoven,20,2003,33.0,29.0,2493.0,12.0,9.0,0.0,0.0,1.0,0.0,0.43,0.32,0.76,0.43,0.76,8.7,8.7,0.31,0.31,27.7,32.0,0.0,33.3,1.16,0.13,0.38,0.09,3.3,3.3,1112.0,1364.0,81.5,15822.0,3354.0,691.0,754.0,91.6,315.0,390.0,80.8,61.0,118.0,51.7,68.0,34.0,75.0,21.0,97.0,1269.0,93.0,8.0,8.0,5.0,130.0,35.0,21.0,2.0,0.0,37.0,2.0,42.0,144.0,5.2,104.0,10.0,10.0,2.0,15.0,0.54,10.0,2.0,1.0,0.0,0.0,33.0,23.0,13.0,10.0,10.0,27.0,1.0,26.0,9.0,4.0,0.0,1715.0,10.0,112.0,550.0,1081.0,176.0,1715.0,1155.0,197.0,101.0,72.0,1335.0,61.0,37.0,0.0,31.0,20.0,7.0,0.0,0.0,0.0,111.0,10.0,9.0,52.6
