player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Abner,br BRA,DF,Juventude,20-127,2004,3.0,1.0,108.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,28.0,67.9,415.0,166.0,7.0,8.0,87.5,10.0,11.0,90.9,2.0,8.0,25.0,0.0,3.0,1.0,0.0,2.0,26.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,10.0,1.0,46.0,14.0,29.0,14.0,3.0,0.0,46.0,21.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,50.0
Luiz Adriano,br BRA,FW,Vitória,37-134,1987,8.0,1.0,202.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.45,0.0,0.45,0.1,0.1,0.06,0.06,2.2,1.0,0.0,50.0,0.45,0.0,0.0,0.06,-0.1,-0.1,32.0,45.0,71.1,426.0,67.0,13.0,18.0,72.2,13.0,16.0,81.3,0.0,1.0,0.0,2.0,3.0,1.0,0.0,4.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.89,2.0,0.0,0.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,58.0,1.0,5.0,36.0,17.0,7.0,58.0,25.0,1.0,2.0,1.0,44.0,1.0,3.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,3.0,9.0,13.0,40.9
Adson,br BRA,FW,Vasco da Gama,23-323,2000,19.0,13.0,1179.0,2.0,1.0,0.0,0.0,2.0,0.0,0.15,0.08,0.23,0.15,0.23,1.5,1.5,0.11,0.11,13.1,10.0,0.0,40.0,0.76,0.08,0.2,0.06,0.5,0.5,507.0,596.0,85.1,7060.0,1734.0,309.0,338.0,91.4,155.0,180.0,86.1,19.0,30.0,63.3,21.0,47.0,18.0,3.0,69.0,580.0,15.0,2.0,3.0,1.0,21.0,5.0,3.0,0.0,0.0,8.0,1.0,18.0,53.0,4.05,46.0,2.0,0.0,0.0,5.0,0.38,4.0,0.0,0.0,0.0,0.0,25.0,20.0,11.0,9.0,5.0,15.0,2.0,13.0,5.0,9.0,0.0,759.0,7.0,101.0,366.0,305.0,38.0,759.0,463.0,41.0,37.0,7.0,553.0,27.0,16.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,69.0,9.0,12.0,42.9
Lucas Alario,ar ARG,FW,Internacional,31-321,1992,12.0,5.0,553.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.27,0.27,6.1,2.0,1.0,16.7,0.33,0.0,0.0,0.14,-1.7,-1.7,70.0,90.0,77.8,800.0,148.0,44.0,49.0,89.8,18.0,26.0,69.2,1.0,1.0,100.0,3.0,4.0,1.0,0.0,6.0,87.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1.47,7.0,0.0,2.0,0.0,1.0,0.16,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,11.0,0.0,149.0,10.0,19.0,72.0,59.0,20.0,149.0,62.0,0.0,2.0,1.0,97.0,15.0,8.0,0.0,18.0,6.0,9.0,0.0,1.0,0.0,11.0,12.0,34.0,26.1
Carlos Alberto,br BRA,FW,Botafogo (RJ),22-132,2002,4.0,2.0,177.0,1.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,0.51,0.51,1.5,1.5,0.75,0.75,2.0,3.0,0.0,42.9,1.53,0.14,0.33,0.21,-0.5,-0.5,13.0,18.0,72.2,164.0,41.0,8.0,10.0,80.0,4.0,5.0,80.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,16.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,3.03,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,38.0,2.0,5.0,13.0,23.0,12.0,38.0,19.0,5.0,3.0,2.0,20.0,5.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,37.5
Yuri Alberto,br BRA,FW,Corinthians,23-159,2001,17.0,15.0,1286.0,4.0,2.0,1.0,1.0,4.0,0.0,0.28,0.14,0.42,0.21,0.35,3.7,2.9,0.26,0.2,14.3,14.0,0.0,35.9,0.98,0.08,0.21,0.07,0.3,0.1,181.0,245.0,73.9,2347.0,392.0,110.0,141.0,78.0,45.0,50.0,90.0,8.0,11.0,72.7,13.0,11.0,8.0,0.0,17.0,209.0,34.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,35.0,2.45,20.0,0.0,6.0,5.0,2.0,0.14,1.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,3.0,3.0,7.0,1.0,6.0,6.0,8.0,0.0,398.0,8.0,25.0,171.0,208.0,59.0,397.0,228.0,22.0,11.0,13.0,282.0,34.0,19.0,0.0,21.0,26.0,8.0,0.0,0.0,0.0,46.0,24.0,43.0,35.8
Alerrandro,br BRA,FW,Vitória,24-225,2000,21.0,19.0,1304.0,4.0,4.0,2.0,2.0,2.0,0.0,0.28,0.28,0.55,0.14,0.41,3.9,2.4,0.27,0.16,14.5,13.0,0.0,41.9,0.9,0.06,0.15,0.08,0.1,-0.4,198.0,283.0,70.0,2786.0,628.0,106.0,138.0,76.8,71.0,94.0,75.5,8.0,16.0,50.0,17.0,15.0,8.0,0.0,29.0,243.0,40.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,37.0,2.55,28.0,0.0,6.0,2.0,5.0,0.35,5.0,0.0,0.0,0.0,0.0,15.0,10.0,4.0,10.0,1.0,16.0,5.0,11.0,6.0,17.0,0.0,423.0,18.0,49.0,227.0,151.0,44.0,421.0,210.0,7.0,3.0,1.0,252.0,25.0,19.0,0.0,15.0,30.0,3.0,0.0,1.0,0.0,54.0,23.0,46.0,33.3
Caio Alexandre,br BRA,MF,Bahia,25-182,1999,22.0,21.0,1756.0,2.0,0.0,0.0,0.0,4.0,0.0,0.1,0.0,0.1,0.1,0.1,0.8,0.8,0.04,0.04,19.5,4.0,0.0,30.8,0.21,0.15,0.5,0.06,1.2,1.2,1410.0,1539.0,91.6,23659.0,6330.0,665.0,697.0,95.4,617.0,661.0,93.3,97.0,132.0,73.5,21.0,167.0,17.0,5.0,154.0,1461.0,74.0,66.0,3.0,12.0,15.0,0.0,0.0,0.0,0.0,8.0,4.0,9.0,47.0,2.41,45.0,0.0,1.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,40.0,18.0,15.0,24.0,1.0,11.0,1.0,10.0,7.0,13.0,1.0,1676.0,23.0,333.0,1102.0,247.0,7.0,1676.0,1141.0,48.0,41.0,3.0,1381.0,25.0,18.0,0.0,25.0,36.0,2.0,0.0,0.0,0.0,86.0,6.0,7.0,46.2
Matheus Alexandre,br BRA,DF,Cuiabá,25-139,1999,17.0,16.0,1362.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.01,0.01,15.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.2,-0.2,539.0,706.0,76.3,8553.0,3491.0,286.0,318.0,89.9,212.0,281.0,75.4,30.0,65.0,46.2,9.0,48.0,8.0,6.0,55.0,561.0,144.0,5.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,139.0,1.0,27.0,23.0,1.52,18.0,3.0,0.0,0.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,31.0,23.0,23.0,6.0,2.0,20.0,3.0,17.0,23.0,37.0,0.0,848.0,35.0,294.0,391.0,168.0,8.0,848.0,386.0,16.0,10.0,2.0,453.0,16.0,12.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,58.0,27.0,15.0,64.3
Alexsander,br BRA,MF,Fluminense,20-321,2003,15.0,7.0,791.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.11,0.11,0.0,0.11,0.4,0.4,0.04,0.04,8.8,3.0,0.0,23.1,0.34,0.0,0.0,0.03,-0.4,-0.4,392.0,457.0,85.8,5464.0,1587.0,230.0,249.0,92.4,120.0,135.0,88.9,17.0,26.0,65.4,7.0,37.0,8.0,2.0,36.0,437.0,19.0,10.0,0.0,5.0,7.0,1.0,1.0,0.0,0.0,8.0,1.0,12.0,26.0,2.96,20.0,0.0,1.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,24.0,12.0,9.0,9.0,6.0,13.0,3.0,10.0,9.0,9.0,0.0,598.0,32.0,140.0,326.0,136.0,16.0,598.0,335.0,15.0,8.0,4.0,430.0,23.0,17.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,50.0,6.0,10.0,37.5
Alisson,br BRA,GK,Criciúma,29-077,1995,4.0,3.0,296.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,105.0,61.0,1959.0,1472.0,10.0,10.0,100.0,27.0,28.0,96.4,27.0,66.0,40.9,0.0,1.0,0.0,0.0,0.0,56.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110.0,101.0,110.0,0.0,0.0,0.0,110.0,42.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Alisson,br BRA,"DF,MF",Atlético Mineiro,18-338,2005,10.0,4.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.23,0.23,4.8,4.0,0.0,25.0,0.83,0.0,0.0,0.07,-1.1,-1.1,140.0,189.0,74.1,2870.0,668.0,58.0,69.0,84.1,55.0,65.0,84.6,24.0,46.0,52.2,8.0,12.0,5.0,2.0,19.0,173.0,16.0,2.0,0.0,11.0,21.0,8.0,6.0,0.0,0.0,6.0,0.0,4.0,16.0,3.32,7.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,4.0,2.0,4.0,3.0,0.0,3.0,2.0,4.0,0.0,263.0,7.0,33.0,104.0,128.0,20.0,263.0,179.0,18.0,14.0,6.0,198.0,12.0,5.0,0.0,9.0,13.0,1.0,0.0,0.0,0.0,28.0,1.0,6.0,14.3
Alisson,br BRA,MF,São Paulo,31-060,1993,16.0,16.0,1353.0,1.0,2.0,0.0,0.0,4.0,0.0,0.07,0.13,0.2,0.07,0.2,0.5,0.5,0.04,0.04,15.0,5.0,1.0,45.5,0.33,0.09,0.2,0.05,0.5,0.5,970.0,1083.0,89.6,18500.0,4755.0,361.0,387.0,93.3,469.0,506.0,92.7,119.0,145.0,82.1,13.0,97.0,6.0,3.0,87.0,1032.0,47.0,38.0,2.0,14.0,13.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,41.0,2.73,35.0,0.0,1.0,2.0,5.0,0.33,4.0,0.0,0.0,0.0,0.0,25.0,16.0,12.0,11.0,2.0,13.0,3.0,10.0,13.0,13.0,0.0,1196.0,55.0,255.0,766.0,179.0,2.0,1196.0,742.0,16.0,23.0,0.0,931.0,12.0,12.0,0.0,22.0,27.0,0.0,0.0,0.0,0.0,84.0,7.0,6.0,53.8
Allan,br BRA,MF,Flamengo,27-174,1997,17.0,12.0,1006.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.01,0.01,11.2,2.0,0.0,33.3,0.18,0.0,0.0,0.02,-0.1,-0.1,511.0,590.0,86.6,8693.0,2053.0,247.0,268.0,92.2,215.0,242.0,88.8,41.0,59.0,69.5,8.0,70.0,4.0,0.0,52.0,574.0,16.0,12.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,22.0,1.97,20.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,21.0,11.0,7.0,13.0,1.0,12.0,4.0,8.0,10.0,15.0,0.0,686.0,24.0,144.0,447.0,96.0,1.0,686.0,404.0,11.0,12.0,0.0,477.0,10.0,3.0,0.0,22.0,11.0,0.0,0.0,1.0,0.0,48.0,13.0,9.0,59.1
Allan,br BRA,MF,Botafogo (RJ),33-229,1991,5.0,2.0,192.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.47,0.47,0.0,0.47,0.0,0.0,0.01,0.01,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,97.0,116.0,83.6,1853.0,743.0,35.0,39.0,89.7,51.0,55.0,92.7,11.0,18.0,61.1,1.0,7.0,1.0,0.0,5.0,109.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.94,2.0,0.0,0.0,0.0,1.0,0.47,1.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,0.0,141.0,6.0,44.0,87.0,10.0,0.0,141.0,92.0,1.0,0.0,0.0,99.0,4.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,33.3
Allano,br BRA,"FW,MF",Criciúma,29-122,1995,13.0,5.0,530.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.17,0.17,0.0,0.17,0.7,0.7,0.12,0.12,5.9,3.0,0.0,25.0,0.51,0.0,0.0,0.06,-0.7,-0.7,148.0,195.0,75.9,2231.0,651.0,76.0,102.0,74.5,54.0,64.0,84.4,8.0,13.0,61.5,10.0,12.0,11.0,3.0,25.0,191.0,3.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,28.0,4.62,21.0,0.0,2.0,4.0,2.0,0.33,1.0,0.0,0.0,1.0,0.0,13.0,9.0,7.0,5.0,1.0,11.0,1.0,10.0,1.0,2.0,0.0,288.0,2.0,28.0,128.0,136.0,22.0,288.0,177.0,19.0,11.0,5.0,222.0,23.0,15.0,2.0,21.0,20.0,2.0,0.0,0.0,0.0,29.0,9.0,14.0,39.1
Thiago Almada,ar ARG,"FW,MF",Botafogo (RJ),23-120,2001,2.0,2.0,163.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.54,0.1,1.8,2.0,0.0,50.0,1.1,0.0,0.0,0.05,-1.0,-0.2,100.0,114.0,87.7,1722.0,624.0,41.0,45.0,91.1,50.0,53.0,94.3,6.0,12.0,50.0,6.0,10.0,8.0,0.0,18.0,103.0,11.0,2.0,0.0,1.0,6.0,7.0,6.0,0.0,0.0,1.0,0.0,2.0,13.0,7.18,6.0,3.0,3.0,0.0,1.0,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,130.0,1.0,9.0,64.0,60.0,6.0,129.0,87.0,8.0,6.0,3.0,101.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Júnior Alonso,py PAR,DF,Atlético Mineiro,31-197,1993,5.0,5.0,416.0,1.0,0.0,0.0,0.0,2.0,0.0,0.22,0.0,0.22,0.22,0.22,0.2,0.2,0.05,0.05,4.6,1.0,0.0,33.3,0.22,0.33,1.0,0.07,0.8,0.8,289.0,345.0,83.8,5374.0,1665.0,105.0,112.0,93.8,159.0,186.0,85.5,25.0,42.0,59.5,1.0,23.0,0.0,0.0,22.0,330.0,14.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,4.0,0.87,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,4.0,6.0,0.0,3.0,2.0,1.0,6.0,14.0,0.0,386.0,24.0,135.0,208.0,46.0,4.0,386.0,226.0,9.0,8.0,0.0,289.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,22.0,7.0,75.9
Anderson,br BRA,GK,Cruzeiro,26-172,1998,15.0,15.0,1350.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,390.0,84.9,7614.0,4577.0,67.0,68.0,98.5,194.0,196.0,99.0,66.0,122.0,54.1,0.0,4.0,0.0,0.0,0.0,261.0,129.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,418.0,366.0,418.0,0.0,0.0,0.0,418.0,206.0,0.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,100.0
Felipe Anderson,br BRA,"FW,MF",Palmeiras,31-131,1993,6.0,2.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,3.0,1.0,0.0,14.3,0.33,0.0,0.0,0.04,-0.3,-0.3,92.0,128.0,71.9,1364.0,245.0,51.0,62.0,82.3,32.0,43.0,74.4,4.0,9.0,44.4,3.0,5.0,2.0,1.0,8.0,120.0,8.0,2.0,0.0,1.0,8.0,3.0,2.0,0.0,0.0,1.0,0.0,7.0,10.0,3.28,6.0,0.0,0.0,2.0,1.0,0.33,0.0,0.0,0.0,1.0,0.0,9.0,5.0,5.0,3.0,1.0,7.0,0.0,7.0,3.0,3.0,0.0,176.0,4.0,30.0,69.0,81.0,11.0,176.0,95.0,16.0,7.0,4.0,111.0,7.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,33.3
Kervin Andrade,ve VEN,MF,Fortaleza,19-133,2005,6.0,2.0,236.0,1.0,1.0,0.0,0.0,1.0,0.0,0.38,0.38,0.76,0.38,0.76,0.5,0.5,0.17,0.17,2.6,2.0,1.0,25.0,0.76,0.13,0.5,0.06,0.5,0.5,40.0,67.0,59.7,702.0,249.0,21.0,27.0,77.8,10.0,21.0,47.6,7.0,11.0,63.6,8.0,6.0,2.0,0.0,6.0,62.0,5.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,14.0,5.29,8.0,1.0,2.0,2.0,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,1.0,0.0,105.0,0.0,13.0,44.0,52.0,7.0,105.0,62.0,1.0,2.0,0.0,67.0,8.0,7.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,0.0
Rodrigo Andrade,br BRA,"MF,FW",Vitória,27-081,1997,6.0,4.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.06,0.06,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.13,-0.3,-0.3,148.0,181.0,81.8,2486.0,870.0,70.0,79.0,88.6,54.0,64.0,84.4,19.0,24.0,79.2,3.0,13.0,0.0,0.0,15.0,165.0,13.0,10.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,8.0,1.87,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,1.0,1.0,8.0,3.0,5.0,3.0,3.0,0.0,221.0,11.0,62.0,127.0,36.0,6.0,221.0,132.0,6.0,6.0,1.0,136.0,5.0,9.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,34.0,4.0,4.0,50.0
André,br BRA,MF,Fluminense,23-039,2001,11.0,11.0,982.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,0.01,0.01,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.1,-0.1,664.0,701.0,94.7,10452.0,3087.0,354.0,362.0,97.8,247.0,259.0,95.4,47.0,56.0,83.9,5.0,57.0,0.0,0.0,64.0,683.0,18.0,17.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,22.0,2.02,21.0,0.0,0.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,24.0,16.0,5.0,17.0,2.0,16.0,8.0,8.0,15.0,13.0,0.0,809.0,55.0,230.0,527.0,61.0,0.0,809.0,498.0,8.0,7.0,0.0,599.0,10.0,11.0,0.0,17.0,24.0,0.0,0.0,0.0,0.0,81.0,3.0,5.0,37.5
Wilker Ángel,ve VEN,DF,Criciúma,31-159,1993,11.0,10.0,879.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1,0.5,0.5,0.05,0.05,9.8,5.0,0.0,62.5,0.51,0.13,0.2,0.06,0.5,0.5,245.0,310.0,79.0,4952.0,1859.0,75.0,88.0,85.2,135.0,155.0,87.1,34.0,64.0,53.1,2.0,15.0,0.0,0.0,15.0,298.0,12.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.72,6.0,0.0,1.0,0.0,2.0,0.2,1.0,0.0,1.0,0.0,0.0,9.0,5.0,6.0,3.0,0.0,24.0,14.0,10.0,12.0,61.0,1.0,437.0,112.0,258.0,160.0,19.0,14.0,437.0,198.0,1.0,1.0,0.0,230.0,3.0,2.0,0.0,17.0,4.0,2.0,0.0,0.0,0.0,13.0,25.0,11.0,69.4
Marcos Antônio,br BRA,MF,São Paulo,24-072,2000,1.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,53.0,92.5,767.0,215.0,22.0,22.0,100.0,22.0,24.0,91.7,1.0,2.0,50.0,1.0,8.0,0.0,0.0,6.0,52.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,4.0,0.0,61.0,4.0,12.0,46.0,5.0,0.0,61.0,29.0,1.0,2.0,0.0,46.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
Guilherme Arana,br BRA,DF,Atlético Mineiro,27-132,1997,11.0,9.0,912.0,1.0,1.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.1,0.2,0.3,0.3,0.03,0.03,10.1,5.0,0.0,35.7,0.49,0.07,0.2,0.02,0.7,0.7,688.0,819.0,84.0,11303.0,3309.0,362.0,397.0,91.2,279.0,318.0,87.7,40.0,68.0,58.8,12.0,54.0,17.0,6.0,68.0,740.0,73.0,12.0,0.0,11.0,50.0,1.0,0.0,1.0,0.0,60.0,6.0,15.0,29.0,2.86,27.0,0.0,1.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,6.0,3.0,10.0,2.0,8.0,13.0,12.0,0.0,919.0,19.0,215.0,425.0,283.0,24.0,919.0,570.0,35.0,23.0,5.0,690.0,7.0,1.0,0.0,9.0,8.0,2.0,0.0,0.0,0.0,51.0,9.0,13.0,40.9
Charles Aránguiz,cl CHI,MF,Internacional,35-129,1989,7.0,2.0,287.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.14,0.14,3.2,2.0,0.0,66.7,0.63,0.0,0.0,0.15,-0.4,-0.4,131.0,166.0,78.9,1995.0,500.0,73.0,90.0,81.1,39.0,51.0,76.5,10.0,13.0,76.9,3.0,9.0,1.0,0.0,9.0,159.0,7.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,1.0,4.0,1.0,3.0,1.0,4.0,0.0,196.0,4.0,26.0,130.0,41.0,7.0,196.0,115.0,1.0,3.0,0.0,133.0,6.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0,16.7
Luiz Araújo,br BRA,"FW,MF",Flamengo,28-083,1996,20.0,12.0,1316.0,3.0,4.0,0.0,0.0,3.0,0.0,0.21,0.27,0.48,0.21,0.48,1.9,1.9,0.13,0.13,14.6,13.0,1.0,34.2,0.89,0.08,0.23,0.05,1.1,1.1,389.0,539.0,72.2,6876.0,1748.0,189.0,217.0,87.1,129.0,171.0,75.4,52.0,88.0,59.1,27.0,25.0,16.0,5.0,55.0,479.0,58.0,17.0,0.0,14.0,74.0,35.0,15.0,10.0,0.0,6.0,2.0,26.0,56.0,3.83,35.0,10.0,3.0,2.0,8.0,0.55,3.0,3.0,0.0,1.0,0.0,29.0,19.0,11.0,11.0,7.0,22.0,2.0,20.0,15.0,10.0,0.0,722.0,9.0,84.0,297.0,358.0,40.0,722.0,421.0,47.0,30.0,14.0,469.0,34.0,16.0,0.0,19.0,26.0,2.0,0.0,0.0,0.0,65.0,4.0,12.0,25.0
