player,nationality,position,team,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,minutes_90s,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Jorginho,it ITA,MF,Arsenal,31,1991,24.0,10.0,921.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,0.1,0.1,0.01,0.01,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-0.1,-0.1,699.0,785.0,89.0,11386.0,3439.0,360.0,380.0,94.7,280.0,310.0,90.3,45.0,59.0,76.3,10.0,81.0,25.0,1.0,101.0,759.0,18.0,13.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,8.0,5.0,27.0,2.64,25.0,0.0,1.0,0.0,5.0,0.49,5.0,0.0,0.0,0.0,0.0,24.0,10.0,6.0,10.0,8.0,17.0,1.0,16.0,12.0,7.0,1.0,871.0,25.0,154.0,479.0,239.0,5.0,871.0,521.0,8.0,11.0,0.0,671.0,5.0,4.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,49.0,7.0,7.0,50.0
Diogo Jota,pt POR,FW,Liverpool,26,1996,21.0,14.0,1145.0,10.0,3.0,0.0,0.0,3.0,1.0,0.79,0.24,1.02,0.79,1.02,5.3,5.3,0.42,0.42,12.7,19.0,0.0,46.3,1.49,0.24,0.53,0.13,4.7,4.7,287.0,394.0,72.8,3995.0,939.0,185.0,227.0,81.5,83.0,104.0,79.8,11.0,17.0,64.7,22.0,18.0,12.0,0.0,34.0,393.0,1.0,0.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,48.0,3.77,36.0,0.0,3.0,4.0,14.0,1.1,7.0,0.0,1.0,2.0,0.0,23.0,13.0,6.0,13.0,4.0,9.0,1.0,8.0,7.0,4.0,0.0,594.0,8.0,53.0,240.0,311.0,107.0,594.0,350.0,54.0,29.0,23.0,427.0,42.0,18.0,1.0,27.0,21.0,3.0,2.0,0.0,0.0,48.0,17.0,38.0,30.9
Mads Juel Andersen,dk DEN,DF,Luton Town,25,1997,8.0,4.0,400.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23,0.0,0.23,0.23,0.23,0.3,0.3,0.06,0.06,4.4,1.0,0.0,33.3,0.23,0.33,1.0,0.09,0.7,0.7,87.0,117.0,74.4,1570.0,766.0,41.0,47.0,87.2,37.0,48.0,77.1,9.0,19.0,47.4,0.0,7.0,0.0,0.0,7.0,115.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,2.0,0.0,9.0,6.0,3.0,8.0,29.0,0.0,182.0,56.0,118.0,57.0,7.0,4.0,182.0,58.0,0.0,0.0,0.0,64.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,25.0,11.0,5.0,68.8
Hamed Junior Traorè,ci CIV,MF,Bournemouth,23,2000,3.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.34,0.34,0.5,2.0,0.0,66.7,3.83,0.0,0.0,0.06,-0.2,-0.2,18.0,27.0,66.7,244.0,59.0,10.0,11.0,90.9,6.0,8.0,75.0,1.0,3.0,33.3,1.0,3.0,0.0,0.0,3.0,26.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,7.66,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,41.0,1.0,13.0,14.0,15.0,2.0,41.0,22.0,2.0,1.0,1.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0
Mathias Jørgensen,dk DEN,DF,Brentford,33,1990,14.0,12.0,1087.0,1.0,0.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,0.7,0.7,0.06,0.06,12.1,2.0,0.0,25.0,0.17,0.13,0.5,0.09,0.3,0.3,446.0,593.0,75.2,7338.0,3528.0,227.0,262.0,86.6,186.0,238.0,78.2,27.0,62.0,43.5,7.0,52.0,9.0,1.0,50.0,526.0,64.0,3.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,61.0,3.0,11.0,12.0,0.99,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,15.0,1.0,1.0,9.0,5.0,4.0,12.0,40.0,0.0,704.0,74.0,287.0,350.0,70.0,24.0,704.0,275.0,5.0,4.0,0.0,372.0,4.0,1.0,0.0,11.0,6.0,3.0,0.0,0.0,0.0,67.0,26.0,23.0,53.1
Issa Kaboré,bf BFA,DF,Luton Town,22,2001,24.0,21.0,1729.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.01,0.01,19.2,1.0,0.0,16.7,0.05,0.0,0.0,0.04,-0.2,-0.2,533.0,759.0,70.2,8402.0,3289.0,277.0,324.0,85.5,203.0,287.0,70.7,35.0,78.0,44.9,16.0,30.0,18.0,13.0,54.0,601.0,157.0,6.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,151.0,1.0,44.0,32.0,1.67,25.0,0.0,2.0,1.0,4.0,0.21,3.0,0.0,1.0,0.0,0.0,52.0,28.0,23.0,21.0,8.0,22.0,11.0,11.0,16.0,56.0,2.0,985.0,79.0,329.0,386.0,283.0,18.0,985.0,455.0,60.0,33.0,10.0,449.0,25.0,8.0,0.0,27.0,30.0,2.0,0.0,0.0,1.0,102.0,17.0,18.0,48.6
Sasa Kalajdzic,at AUT,FW,Wolves,26,1997,11.0,1.0,166.0,2.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,1.08,1.08,1.08,1.1,1.1,0.57,0.57,1.8,2.0,0.0,50.0,1.08,0.5,1.0,0.26,0.9,0.9,38.0,60.0,63.3,507.0,130.0,22.0,33.0,66.7,10.0,16.0,62.5,2.0,5.0,40.0,4.0,1.0,2.0,0.0,5.0,59.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.71,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,1.0,6.0,0.0,88.0,5.0,20.0,44.0,24.0,7.0,88.0,46.0,1.0,1.0,0.0,68.0,2.0,5.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,4.0,8.0,4.0,66.7
Boubacar Kamara,fr FRA,MF,Aston Villa,23,1999,20.0,20.0,1652.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.05,0.05,0.0,0.05,0.1,0.1,0.01,0.01,18.4,1.0,0.0,20.0,0.05,0.0,0.0,0.03,-0.1,-0.1,922.0,1035.0,89.1,14037.0,3978.0,521.0,560.0,93.0,319.0,344.0,92.7,56.0,82.0,68.3,20.0,107.0,12.0,0.0,83.0,994.0,40.0,32.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,13.0,38.0,2.07,33.0,0.0,2.0,1.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,43.0,29.0,16.0,21.0,6.0,21.0,7.0,14.0,21.0,16.0,0.0,1195.0,50.0,305.0,720.0,186.0,13.0,1195.0,769.0,19.0,22.0,1.0,880.0,19.0,13.0,0.0,35.0,29.0,0.0,0.0,0.0,0.0,97.0,19.0,25.0,43.2
Willy Kambwala,fr FRA,DF,Manchester Utd,18,2004,8.0,3.0,330.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,192.0,84.9,2765.0,960.0,74.0,78.0,94.9,85.0,95.0,89.5,3.0,14.0,21.4,0.0,7.0,0.0,0.0,8.0,187.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,6.0,3.0,3.0,4.0,14.0,1.0,232.0,27.0,142.0,88.0,2.0,0.0,232.0,124.0,2.0,1.0,0.0,149.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,75.0
Thomas Kaminski,be BEL,GK,Luton Town,30,1992,38.0,38.0,3405.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,869.0,1468.0,59.2,27614.0,22188.0,173.0,175.0,98.9,329.0,344.0,95.6,362.0,937.0,38.6,1.0,44.0,2.0,0.0,1.0,969.0,493.0,152.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.08,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,14.0,2.0,1580.0,1129.0,1553.0,30.0,1.0,0.0,1580.0,805.0,0.0,0.0,0.0,657.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,63.0,4.0,0.0,100.0
Loris Karius,de GER,GK,Newcastle Utd,30,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,37.0,56.8,507.0,279.0,4.0,4.0,100.0,14.0,14.0,100.0,3.0,18.0,16.7,0.0,0.0,0.0,0.0,0.0,24.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,34.0,41.0,0.0,0.0,0.0,41.0,17.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,eng ENG,DF,Everton,30,1993,9.0,4.0,439.0,1.0,0.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21,0.7,0.7,0.14,0.14,4.9,4.0,0.0,66.7,0.82,0.17,0.25,0.12,0.3,0.3,171.0,221.0,77.4,3519.0,1261.0,47.0,60.0,78.3,98.0,113.0,86.7,23.0,42.0,54.8,0.0,15.0,0.0,0.0,14.0,217.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.82,3.0,0.0,1.0,0.0,1.0,0.21,0.0,0.0,1.0,0.0,0.0,7.0,3.0,3.0,3.0,1.0,5.0,4.0,1.0,5.0,18.0,1.0,270.0,35.0,122.0,126.0,24.0,11.0,270.0,154.0,4.0,2.0,0.0,170.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,26.0,16.0,11.0,59.3
Thilo Kehrer,de GER,"DF,MF",West Ham,26,1996,4.0,0.0,22.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,86.0,36.0,7.0,7.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,2.0,8.0,2.0,0.0,12.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33.3
Caoimhín Kelleher,ie IRL,GK,Liverpool,24,1998,10.0,10.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.0,442.0,81.2,8077.0,5323.0,101.0,101.0,100.0,196.0,198.0,99.0,62.0,140.0,44.3,1.0,9.0,0.0,0.0,1.0,401.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,457.0,269.0,446.0,11.0,0.0,0.0,457.0,367.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,100.0
Lloyd Kelly,eng ENG,DF,Bournemouth,24,1998,23.0,17.0,1559.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.3,0.3,0.02,0.02,17.3,1.0,0.0,25.0,0.06,0.0,0.0,0.08,-0.3,-0.3,673.0,906.0,74.3,13526.0,4407.0,234.0,277.0,84.5,341.0,400.0,85.3,90.0,191.0,47.1,9.0,76.0,7.0,4.0,56.0,771.0,129.0,22.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,107.0,6.0,19.0,29.0,1.67,24.0,2.0,0.0,1.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,24.0,19.0,10.0,9.0,5.0,22.0,12.0,10.0,13.0,67.0,0.0,1065.0,127.0,432.0,484.0,156.0,11.0,1065.0,540.0,15.0,10.0,2.0,572.0,20.0,6.0,0.0,17.0,13.0,0.0,0.0,1.0,0.0,121.0,28.0,18.0,60.9
Omari Kellyman,eng ENG,FW,Aston Villa,17,2005,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.17,0.17,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.07,-0.1,-0.1,6.0,7.0,85.7,78.0,11.0,4.0,5.0,80.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,8.0,2.0,0.0,11.0,4.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Milos Kerkez,hu HUN,DF,Bournemouth,19,2003,28.0,22.0,1970.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.05,0.05,0.0,0.05,1.2,1.2,0.06,0.06,21.9,5.0,0.0,31.3,0.23,0.0,0.0,0.08,-1.2,-1.2,613.0,844.0,72.6,9811.0,3390.0,322.0,375.0,85.9,237.0,333.0,71.2,43.0,94.0,45.7,12.0,34.0,14.0,9.0,44.0,677.0,165.0,5.0,1.0,3.0,55.0,0.0,0.0,0.0,0.0,160.0,2.0,20.0,32.0,1.46,25.0,0.0,4.0,2.0,4.0,0.18,2.0,0.0,0.0,1.0,1.0,47.0,26.0,31.0,13.0,3.0,31.0,11.0,20.0,20.0,60.0,2.0,1095.0,81.0,371.0,386.0,352.0,31.0,1095.0,518.0,46.0,28.0,8.0,538.0,29.0,10.0,0.0,25.0,21.0,1.0,1.0,0.0,1.0,93.0,18.0,31.0,36.7
Kaine Kesler-Hayden,eng ENG,"MF,DF",Aston Villa,20,2002,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Max Kilman,eng ENG,DF,Wolves,26,1997,38.0,38.0,3420.0,2.0,0.0,0.0,0.0,7.0,0.0,0.05,0.0,0.05,0.05,0.05,1.8,1.8,0.05,0.05,38.0,5.0,0.0,35.7,0.13,0.14,0.4,0.13,0.2,0.2,1979.0,2309.0,85.7,36846.0,13119.0,766.0,824.0,93.0,1008.0,1087.0,92.7,183.0,346.0,52.9,17.0,109.0,11.0,1.0,117.0,2245.0,55.0,38.0,2.0,20.0,6.0,0.0,0.0,0.0,0.0,8.0,9.0,13.0,39.0,1.03,34.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,21.0,40.0,6.0,1.0,64.0,37.0,27.0,39.0,182.0,4.0,2706.0,451.0,1478.0,1110.0,133.0,30.0,2706.0,1582.0,22.0,17.0,1.0,1877.0,8.0,10.0,0.0,38.0,18.0,2.0,0.0,1.0,0.0,177.0,86.0,36.0,70.5
Jakub Kiwior,pl POL,DF,Arsenal,23,2000,20.0,11.0,946.0,1.0,3.0,0.0,0.0,1.0,0.0,0.1,0.29,0.38,0.1,0.38,0.8,0.8,0.08,0.08,10.5,2.0,0.0,33.3,0.19,0.17,0.5,0.14,0.2,0.2,523.0,625.0,83.7,8555.0,3042.0,270.0,303.0,89.1,214.0,249.0,85.9,34.0,58.0,58.6,6.0,43.0,8.0,3.0,55.0,550.0,73.0,6.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,67.0,2.0,2.0,13.0,1.24,10.0,2.0,0.0,1.0,4.0,0.38,3.0,1.0,0.0,0.0,0.0,20.0,12.0,11.0,8.0,1.0,11.0,3.0,8.0,8.0,28.0,1.0,716.0,25.0,189.0,367.0,167.0,15.0,716.0,362.0,4.0,8.0,1.0,462.0,8.0,2.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,35.0,15.0,11.0,57.7
Justin Kluivert,nl NED,"MF,FW",Bournemouth,24,1999,32.0,26.0,1916.0,7.0,1.0,0.0,0.0,5.0,0.0,0.33,0.05,0.38,0.33,0.38,6.2,6.2,0.29,0.29,21.3,20.0,3.0,35.7,0.94,0.13,0.35,0.11,0.8,0.8,288.0,421.0,68.4,4393.0,1193.0,147.0,194.0,75.8,104.0,137.0,75.9,18.0,32.0,56.3,21.0,10.0,24.0,2.0,50.0,399.0,18.0,1.0,0.0,3.0,29.0,2.0,0.0,0.0,1.0,7.0,4.0,19.0,59.0,2.77,37.0,0.0,6.0,4.0,5.0,0.23,3.0,0.0,0.0,0.0,1.0,28.0,14.0,5.0,12.0,11.0,16.0,1.0,15.0,8.0,11.0,0.0,694.0,13.0,86.0,224.0,397.0,108.0,694.0,414.0,65.0,37.0,35.0,442.0,50.0,30.0,0.0,52.0,28.0,5.0,0.0,0.0,0.0,88.0,12.0,22.0,35.3
Luca Koleosho,it ITA,"MF,FW",Burnley,18,2004,15.0,13.0,974.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18,2.0,2.0,0.18,0.18,10.8,5.0,0.0,21.7,0.46,0.04,0.2,0.09,-1.0,-1.0,192.0,274.0,70.1,2509.0,475.0,126.0,153.0,82.4,56.0,79.0,70.9,2.0,9.0,22.2,11.0,9.0,6.0,2.0,19.0,267.0,6.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0,28.0,2.59,12.0,0.0,2.0,3.0,6.0,0.56,2.0,0.0,0.0,1.0,0.0,7.0,4.0,2.0,5.0,0.0,13.0,0.0,13.0,2.0,0.0,0.0,416.0,5.0,33.0,149.0,240.0,52.0,416.0,299.0,53.0,37.0,29.0,313.0,22.0,14.0,0.0,18.0,13.0,8.0,1.0,0.0,0.0,46.0,2.0,27.0,6.9
Ibrahima Konaté,fr FRA,DF,Liverpool,24,1999,22.0,17.0,1574.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.04,0.04,17.5,2.0,0.0,18.2,0.11,0.0,0.0,0.06,-0.7,-0.7,1286.0,1463.0,87.9,22733.0,9043.0,514.0,566.0,90.8,673.0,718.0,93.7,81.0,140.0,57.9,8.0,145.0,8.0,0.0,118.0,1426.0,35.0,24.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,8.0,24.0,1.37,24.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,36.0,22.0,22.0,13.0,1.0,18.0,12.0,6.0,20.0,51.0,1.0,1622.0,86.0,533.0,1018.0,80.0,16.0,1622.0,1081.0,24.0,17.0,0.0,1162.0,8.0,5.0,1.0,25.0,13.0,0.0,0.0,0.0,0.0,97.0,77.0,31.0,71.3
Ezri Konsa,eng ENG,DF,Aston Villa,25,1997,35.0,35.0,3069.0,1.0,0.0,0.0,0.0,5.0,0.0,0.03,0.0,0.03,0.03,0.03,2.5,2.5,0.07,0.07,34.1,5.0,0.0,26.3,0.15,0.05,0.2,0.13,-1.5,-1.5,1907.0,2094.0,91.1,31947.0,10672.0,827.0,878.0,94.2,959.0,1029.0,93.2,95.0,129.0,73.6,8.0,132.0,14.0,2.0,136.0,1896.0,197.0,71.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,123.0,1.0,24.0,34.0,1.0,25.0,1.0,2.0,3.0,6.0,0.18,3.0,1.0,0.0,1.0,1.0,54.0,32.0,28.0,23.0,3.0,36.0,20.0,16.0,28.0,73.0,3.0,2359.0,239.0,971.0,1146.0,258.0,36.0,2359.0,1535.0,37.0,20.0,3.0,1669.0,26.0,17.0,0.0,14.0,64.0,0.0,1.0,1.0,0.0,142.0,30.0,14.0,68.2
Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,33,1989,12.0,2.0,212.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.12,0.12,2.4,1.0,0.0,20.0,0.42,0.0,0.0,0.06,-0.3,-0.3,47.0,74.0,63.5,604.0,159.0,32.0,43.0,74.4,11.0,19.0,57.9,1.0,2.0,50.0,1.0,3.0,0.0,0.0,5.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,3.4,5.0,0.0,2.0,0.0,1.0,0.42,1.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,3.0,2.0,4.0,1.0,3.0,2.0,10.0,0.0,108.0,10.0,30.0,49.0,29.0,5.0,108.0,37.0,0.0,1.0,0.0,48.0,3.0,3.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,14.0,10.0,10.0,50.0
Mateo Kovačić,hr CRO,MF,Manchester City,29,1994,30.0,16.0,1551.0,1.0,0.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,1.3,1.3,0.07,0.07,17.2,5.0,0.0,22.7,0.29,0.05,0.2,0.06,-0.3,-0.3,1435.0,1527.0,94.0,20506.0,4603.0,835.0,862.0,96.9,514.0,544.0,94.5,41.0,57.0,71.9,21.0,120.0,15.0,0.0,100.0,1491.0,34.0,24.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,10.0,54.0,3.14,47.0,0.0,4.0,1.0,6.0,0.35,5.0,0.0,1.0,0.0,0.0,36.0,25.0,16.0,15.0,5.0,23.0,1.0,22.0,10.0,10.0,0.0,1689.0,33.0,226.0,1079.0,395.0,16.0,1689.0,1141.0,37.0,51.0,1.0,1431.0,16.0,24.0,0.0,17.0,15.0,0.0,0.0,0.0,0.0,72.0,4.0,4.0,50.0
Emil Krafth,se SWE,DF,Newcastle Utd,28,1994,17.0,8.0,913.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,0.02,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.2,-0.2,488.0,580.0,84.1,7498.0,2971.0,246.0,275.0,89.5,216.0,236.0,91.5,15.0,39.0,38.5,9.0,26.0,13.0,7.0,29.0,514.0,65.0,11.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,53.0,1.0,14.0,18.0,1.77,13.0,3.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,21.0,14.0,10.0,7.0,4.0,8.0,3.0,5.0,9.0,21.0,0.0,661.0,48.0,279.0,241.0,145.0,10.0,661.0,358.0,12.0,9.0,1.0,423.0,8.0,3.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,44.0,13.0,15.0,46.4
Mohammed Kudus,gh GHA,"FW,MF",West Ham,22,2000,33.0,27.0,2484.0,8.0,6.0,0.0,0.0,6.0,0.0,0.29,0.22,0.51,0.29,0.51,5.1,5.1,0.19,0.19,27.6,17.0,0.0,25.4,0.62,0.12,0.47,0.08,2.9,2.9,677.0,875.0,77.4,11263.0,1764.0,357.0,405.0,88.1,231.0,281.0,82.2,70.0,108.0,64.8,28.0,32.0,29.0,16.0,80.0,855.0,16.0,8.0,3.0,6.0,94.0,2.0,1.0,0.0,0.0,4.0,4.0,43.0,100.0,3.62,53.0,1.0,8.0,12.0,16.0,0.58,8.0,0.0,3.0,2.0,0.0,65.0,47.0,27.0,27.0,11.0,25.0,0.0,25.0,11.0,9.0,1.0,1311.0,20.0,193.0,582.0,590.0,102.0,1311.0,904.0,117.0,62.0,40.0,936.0,80.0,93.0,0.0,39.0,75.0,16.0,1.0,1.0,0.0,212.0,15.0,29.0,34.1
